Timestamp,is_synced,Samplerate
1713186749999803,1,1024.0302734375
-5.469726562500000000e+00,3.354980468750000000e+00,-1.708984375000000000e-02
-5.299804687500000000e+00,3.865722656250000000e+00,-2.578125000000000000e-01
-5.516601562500000000e+00,4.569824218750000000e+00,-1.201171875000000000e-01
-5.462890625000000000e+00,4.930175781250000000e+00,1.757812500000000000e-01
-5.205078125000000000e+00,4.880859375000000000e+00,6.103515625000000000e-02
-4.896484375000000000e+00,4.964843750000000000e+00,1.386718750000000000e-01
-4.594238281250000000e+00,5.250488281250000000e+00,3.808593750000000000e-01
-4.340820312500000000e+00,5.701660156250000000e+00,3.842773437500000000e-01
-3.889160156250000000e+00,6.265625000000000000e+00,1.699218750000000000e-01
-2.884765625000000000e+00,6.859375000000000000e+00,-2.797851562500000000e-01
-2.099121093750000000e+00,6.720214843750000000e+00,-5.268554687500000000e-01
-1.894042968750000000e+00,6.796386718750000000e+00,-3.750000000000000000e-01
-1.944824218750000000e+00,6.935058593750000000e+00,1.015625000000000000e-01
-1.750000000000000000e+00,6.978027343750000000e+00,2.231445312500000000e-01
-1.261230468750000000e+00,7.108886718750000000e+00,6.835937500000000000e-02
-6.562500000000000000e-01,7.394042968750000000e+00,-8.544921875000000000e-02
-1.611328125000000000e-01,7.534667968750000000e+00,1.806640625000000000e-02
3.022460937500000000e-01,7.550292968750000000e+00,1.660156250000000000e-02
9.140625000000000000e-01,7.342773437500000000e+00,2.197265625000000000e-02
1.347656250000000000e+00,7.107910156250000000e+00,1.689453125000000000e-01
1.520996093750000000e+00,7.117187500000000000e+00,3.808593750000000000e-02
1.746582031250000000e+00,7.144042968750000000e+00,3.466796875000000000e-02
2.268066406250000000e+00,6.981445312500000000e+00,2.832031250000000000e-01
2.843261718750000000e+00,6.632324218750000000e+00,5.224609375000000000e-02
3.435546875000000000e+00,6.215820312500000000e+00,-2.319335937500000000e-01
4.093750000000000000e+00,5.762695312500000000e+00,-7.910156250000000000e-02
4.534667968750000000e+00,5.277343750000000000e+00,9.765625000000000000e-03
4.596679687500000000e+00,5.007324218750000000e+00,5.322265625000000000e-02
4.569335937500000000e+00,4.925292968750000000e+00,-1.093750000000000000e-01
4.754882812500000000e+00,4.799804687500000000e+00,9.863281250000000000e-02
5.109375000000000000e+00,4.520507812500000000e+00,8.837890625000000000e-02
5.378417968750000000e+00,4.204101562500000000e+00,5.273437500000000000e-02
5.640625000000000000e+00,3.630859375000000000e+00,8.007812500000000000e-02
5.906250000000000000e+00,2.953125000000000000e+00,1.875000000000000000e-01
6.091796875000000000e+00,2.429687500000000000e+00,6.933593750000000000e-02
6.045410156250000000e+00,2.222656250000000000e+00,-1.357421875000000000e-01
5.991699218750000000e+00,1.973144531250000000e+00,-3.906250000000000000e-03
6.224121093750000000e+00,1.470214843750000000e+00,4.882812500000000000e-03
6.373046875000000000e+00,8.745117187500000000e-01,2.929687500000000000e-03
6.210937500000000000e+00,5.156250000000000000e-01,-1.137695312500000000e-01
5.972656250000000000e+00,2.568359375000000000e-01,-1.796875000000000000e-01
5.875000000000000000e+00,-1.728515625000000000e-01,8.789062500000000000e-03
5.908203125000000000e+00,-7.670898437500000000e-01,1.821289062500000000e-01
5.853515625000000000e+00,-1.367675781250000000e+00,2.407226562500000000e-01
5.724121093750000000e+00,-1.803222656250000000e+00,1.953125000000000000e-01
5.680664062500000000e+00,-2.099121093750000000e+00,-8.789062500000000000e-02
5.365722656250000000e+00,-2.485351562500000000e+00,-2.133789062500000000e-01
4.813964843750000000e+00,-2.868164062500000000e+00,-3.613281250000000000e-02
4.420898437500000000e+00,-3.210449218750000000e+00,9.130859375000000000e-02
4.282714843750000000e+00,-3.524414062500000000e+00,1.333007812500000000e-01
4.194824218750000000e+00,-3.851562500000000000e+00,2.246093750000000000e-02
3.773925781250000000e+00,-4.065917968750000000e+00,-1.347656250000000000e-01
3.207031250000000000e+00,-4.203125000000000000e+00,5.175781250000000000e-02
2.887695312500000000e+00,-4.527343750000000000e+00,8.105468750000000000e-02
2.692382812500000000e+00,-4.928222656250000000e+00,-5.419921875000000000e-02
2.196777343750000000e+00,-5.127929687500000000e+00,-1.362304687500000000e-01
1.598632812500000000e+00,-5.185058593750000000e+00,2.670898437500000000e-01
9.033203125000000000e-01,-5.503417968750000000e+00,4.780273437500000000e-01
