Timestamp,is_synced,Samplerate
1714483769999712,1,1024.02880859375
1.865722656250000000e+00,6.034667968750000000e+00,3.662109375000000000e-02
2.240722656250000000e+00,6.217285156250000000e+00,5.712890625000000000e-02
2.535156250000000000e+00,6.333007812500000000e+00,1.982421875000000000e-01
2.604003906250000000e+00,6.252929687500000000e+00,4.721679687500000000e-01
2.701171875000000000e+00,6.252929687500000000e+00,4.521484375000000000e-01
2.714843750000000000e+00,6.202636718750000000e+00,7.524414062500000000e-01
3.077148437500000000e+00,6.260742187500000000e+00,4.340820312500000000e-01
3.048339843750000000e+00,6.188964843750000000e+00,5.405273437500000000e-01
3.234375000000000000e+00,6.016113281250000000e+00,1.567382812500000000e-01
3.365722656250000000e+00,5.899414062500000000e+00,1.831054687500000000e-01
3.529296875000000000e+00,5.881347656250000000e+00,-6.835937500000000000e-02
3.558593750000000000e+00,5.773437500000000000e+00,-2.294921875000000000e-01
3.424804687500000000e+00,5.413085937500000000e+00,-2.280273437500000000e-01
3.450683593750000000e+00,5.083496093750000000e+00,-2.504882812500000000e-01
3.199218750000000000e+00,4.749023437500000000e+00,1.953125000000000000e-01
3.482910156250000000e+00,4.583496093750000000e+00,-1.870117187500000000e-01
3.143554687500000000e+00,4.147949218750000000e+00,2.773437500000000000e-01
3.265625000000000000e+00,3.867187500000000000e+00,-4.492187500000000000e-02
3.191406250000000000e+00,3.563476562500000000e+00,2.929687500000000000e-01
3.189941406250000000e+00,3.226562500000000000e+00,2.558593750000000000e-01
2.967285156250000000e+00,2.814453125000000000e+00,3.593750000000000000e-01
2.746582031250000000e+00,2.263671875000000000e+00,3.720703125000000000e-01
2.793457031250000000e+00,1.843750000000000000e+00,1.787109375000000000e-01
2.284179687500000000e+00,1.379882812500000000e+00,4.116210937500000000e-01
2.178710937500000000e+00,9.653320312500000000e-01,1.337890625000000000e-01
1.762695312500000000e+00,5.297851562500000000e-01,3.457031250000000000e-01
1.553710937500000000e+00,9.033203125000000000e-02,5.957031250000000000e-02
1.269042968750000000e+00,-3.271484375000000000e-01,1.875000000000000000e-01
1.050292968750000000e+00,-7.768554687500000000e-01,-8.984375000000000000e-02
8.344726562500000000e-01,-1.114257812500000000e+00,-1.811523437500000000e-01
6.074218750000000000e-01,-1.453125000000000000e+00,-1.728515625000000000e-01
4.331054687500000000e-01,-1.887695312500000000e+00,-3.310546875000000000e-01
1.523437500000000000e-01,-2.229492187500000000e+00,-2.377929687500000000e-01
-1.074218750000000000e-01,-2.625976562500000000e+00,-2.275390625000000000e-01
-5.229492187500000000e-01,-3.004394531250000000e+00,1.367187500000000000e-02
-8.417968750000000000e-01,-3.205078125000000000e+00,2.734375000000000000e-02
-1.103515625000000000e+00,-3.466796875000000000e+00,1.567382812500000000e-01
-1.359863281250000000e+00,-3.713378906250000000e+00,1.855468750000000000e-01
-1.601074218750000000e+00,-3.898925781250000000e+00,7.666015625000000000e-02
-1.913574218750000000e+00,-4.032714843750000000e+00,1.176757812500000000e-01
-2.012695312500000000e+00,-4.194824218750000000e+00,-1.464843750000000000e-01
-2.289550781250000000e+00,-4.286621093750000000e+00,-4.638671875000000000e-02
-2.480957031250000000e+00,-4.285644531250000000e+00,-1.723632812500000000e-01
-2.648925781250000000e+00,-4.194335937500000000e+00,-1.347656250000000000e-01
-2.714843750000000000e+00,-4.132324218750000000e+00,-2.807617187500000000e-01
-2.925781250000000000e+00,-4.035156250000000000e+00,-2.514648437500000000e-01
-3.080078125000000000e+00,-3.937988281250000000e+00,-1.777343750000000000e-01
-3.142089843750000000e+00,-3.961914062500000000e+00,-1.914062500000000000e-01
-3.266601562500000000e+00,-4.042480468750000000e+00,5.371093750000000000e-03
-3.383789062500000000e+00,-3.990234375000000000e+00,-1.020507812500000000e-01
-3.665039062500000000e+00,-3.814941406250000000e+00,2.001953125000000000e-02
-3.471679687500000000e+00,-3.481933593750000000e+00,-1.850585937500000000e-01
-3.345214843750000000e+00,-3.129882812500000000e+00,-2.285156250000000000e-01
-3.546875000000000000e+00,-2.853515625000000000e+00,-2.773437500000000000e-01
-3.509277343750000000e+00,-2.478027343750000000e+00,-3.466796875000000000e-01
-3.562500000000000000e+00,-2.223632812500000000e+00,-2.211914062500000000e-01
-3.203613281250000000e+00,-1.969726562500000000e+00,-3.862304687500000000e-01
-3.291992187500000000e+00,-1.753417968750000000e+00,-9.179687500000000000e-02
-3.257324218750000000e+00,-1.390136718750000000e+00,-1.152343750000000000e-01
-3.126953125000000000e+00,-9.643554687500000000e-01,2.548828125000000000e-01
-2.829589843750000000e+00,-5.576171875000000000e-01,3.017578125000000000e-01
-2.616699218750000000e+00,-7.031250000000000000e-02,2.988281250000000000e-01
-2.546875000000000000e+00,3.496093750000000000e-01,3.422851562500000000e-01
-2.312500000000000000e+00,8.188476562500000000e-01,2.221679687500000000e-01
-2.059082031250000000e+00,1.310058593750000000e+00,2.285156250000000000e-01
-1.659179687500000000e+00,1.692382812500000000e+00,-9.619140625000000000e-02
-1.450683593750000000e+00,2.153320312500000000e+00,-8.886718750000000000e-02
-1.268066406250000000e+00,2.562500000000000000e+00,-6.201171875000000000e-02
-9.667968750000000000e-01,2.903808593750000000e+00,-4.003906250000000000e-02
-6.352539062500000000e-01,3.205566406250000000e+00,4.394531250000000000e-02
-3.613281250000000000e-01,3.571289062500000000e+00,1.928710937500000000e-01
-1.440429687500000000e-01,3.971191406250000000e+00,4.067382812500000000e-01
4.150390625000000000e-02,4.252441406250000000e+00,4.541015625000000000e-01
3.403320312500000000e-01,4.616210937500000000e+00,4.570312500000000000e-01
7.851562500000000000e-01,5.021484375000000000e+00,2.436523437500000000e-01
9.360351562500000000e-01,5.352050781250000000e+00,1.381835937500000000e-01
1.166503906250000000e+00,5.631347656250000000e+00,1.171875000000000000e-01
1.583496093750000000e+00,5.825683593750000000e+00,-6.542968750000000000e-02
1.752441406250000000e+00,5.859863281250000000e+00,-5.566406250000000000e-02
1.898437500000000000e+00,5.887695312500000000e+00,-2.880859375000000000e-02
2.125488281250000000e+00,6.032714843750000000e+00,8.398437500000000000e-02
2.373535156250000000e+00,6.109863281250000000e+00,2.158203125000000000e-01
2.549316406250000000e+00,6.095703125000000000e+00,4.653320312500000000e-01
2.720214843750000000e+00,6.168945312500000000e+00,6.020507812500000000e-01
2.887207031250000000e+00,6.341308593750000000e+00,6.030273437500000000e-01
